航班号,出发日期,出发时间,出发机场,到达日期,到达时间,到达机场,最低配置要求
9454,FB658,8/26/2019,0.677083333,SXJ,8/26/2019,0.732638889,TGD
9490,FB472,8/26/2019,0.680555556,SXA,8/26/2019,0.788194444,TGD
9521,FB263,8/26/2019,0.684027778,TGD,8/26/2019,0.760416667,FBX
9552,FB628,8/26/2019,0.684027778,XSJ,8/26/2019,0.760416667,TGD
9563,FB1166,8/26/2019,0.6875,HUK,8/26/2019,0.788194444,HOM
9590,FB70,8/26/2019,0.6875,NOU,8/26/2019,0.753472222,TGD
9620,FB297,8/26/2019,0.690972222,TGD,8/26/2019,0.743055556,OOJ
9651,FB756,8/26/2019,0.690972222,XMQ,8/26/2019,0.739583333,TGD
9682,FB2177,8/26/2019,0.694444444,TGD,8/26/2019,0.75,HOM
9727,FB755,8/26/2019,0.694444444,TGD,8/26/2019,0.736111111,XMQ
9734,FB550,8/26/2019,0.697916667,XSJ,8/26/2019,0.746527778,HOM
9780,FB627,8/26/2019,0.697916667,TGD,8/26/2019,0.770833333,XSJ
9835,FB770,8/26/2019,0.701388889,SXA,8/26/2019,0.788194444,HOM
9836,FB778,8/26/2019,0.701388889,NOU,8/26/2019,0.777777778,HOM
9868,FB262,8/26/2019,0.701388889,FBX,8/26/2019,0.777777778,TGD
9895,FB388,8/26/2019,0.704861111,YKJ,8/26/2019,0.767361111,TGD
9921,FB265,8/26/2019,0.708333333,TGD,8/26/2019,0.784722222,FBX
9952,FB35,8/26/2019,0.708333333,TGD,8/26/2019,0.756944444,HOM
9983,FB73,8/26/2019,0.708333333,TGD,8/26/2019,0.774305556,NOU
10064,FB34,8/26/2019,0.708333333,HOM,8/26/2019,0.760416667,TGD
10065,FB72,8/26/2019,0.708333333,NOU,8/26/2019,0.774305556,TGD
10066,FB682,8/26/2019,0.708333333,THJ,8/26/2019,0.767361111,TGD
10107,FB737,8/26/2019,0.708333333,HOM,8/26/2019,0.760416667,UDJ
10138,FB493,8/26/2019,0.711805556,TGD,8/26/2019,0.760416667,GKS
10168,FB4876,8/26/2019,0.711805556,XBT,8/26/2019,0.743055556,NOU
10203,FB637,8/26/2019,0.715277778,TGD,8/26/2019,0.78125,HWX
10234,FB683,8/26/2019,0.715277778,TGD,8/26/2019,0.770833333,THJ
10276,FB595,8/26/2019,0.71875,TGD,8/26/2019,0.777777778,MYJ
10297,FB1097,8/26/2019,0.71875,TGD,8/26/2019,0.822916667,SXA
10328,FB596,8/26/2019,0.71875,MYJ,8/26/2019,0.784722222,TGD
10359,FB427,8/26/2019,0.722222222,HOM,8/26/2019,0.774305556,FBX
10414,FB648,8/26/2019,0.722222222,XMJ,8/26/2019,0.795138889,TGD
10415,FB1896,8/26/2019,0.722222222,TAN,8/26/2019,0.763888889,TGD
10485,FB428,8/26/2019,0.729166667,FBX,8/26/2019,0.777777778,HOM
10521,FB537,8/26/2019,0.729166667,TGD,8/26/2019,0.78125,OAX
10552,FB74,8/26/2019,0.729166667,NOU,8/26/2019,0.795138889,TGD
10608,FB738,8/26/2019,0.732638889,UDJ,8/26/2019,0.788194444,HOM
10609,FB786,8/26/2019,0.732638889,GKU,8/26/2019,0.78125,HOM
10645,FB264,8/26/2019,0.732638889,FBX,8/26/2019,0.809027778,TGD
10725,FB538,8/26/2019,0.736111111,OAX,8/26/2019,0.791666667,TGD
10726,FB700,8/26/2019,0.736111111,BCJ,8/26/2019,0.805555556,TGD
10727,FB1104,8/26/2019,0.736111111,HWJ,8/26/2019,0.805555556,TGD
10768,FB557,8/26/2019,0.736111111,TGD,8/26/2019,0.791666667,TXD
10799,FB613,8/26/2019,0.736111111,TGD,8/26/2019,0.805555556,XMH
10820,FB85,8/26/2019,0.739583333,TGD,8/26/2019,0.78125,GKS
10831,FB2145,8/26/2019,0.743055556,TGD,8/26/2019,0.829861111,FBX
10869,FB400,8/26/2019,0.743055556,UYS,8/26/2019,0.788194444,TGD
10900,FB780,8/26/2019,0.746527778,NOU,8/26/2019,0.822916667,HOM
10931,FB2159,8/26/2019,0.746527778,TGD,8/26/2019,0.861111111,SXA
10952,FB267,8/26/2019,0.75,TGD,8/26/2019,0.833333333,FBX
10983,FB308,8/26/2019,0.75,SXA,8/26/2019,0.840277778,GKS
11014,FB37,8/26/2019,0.75,TGD,8/26/2019,0.798611111,HOM
11045,FB75,8/26/2019,0.75,TGD,8/26/2019,0.815972222,NOU
11101,FB36,8/26/2019,0.75,HOM,8/26/2019,0.802083333,TGD
11102,FB790,8/26/2019,0.75,SGJ,8/26/2019,0.802083333,TGD
11128,FB647,8/26/2019,0.75,TGD,8/26/2019,0.822916667,XMJ
11180,FB657,8/26/2019,0.753472222,TGD,8/26/2019,0.805555556,SXJ
11277,FB474,8/26/2019,0.753472222,SXA,8/26/2019,0.857638889,TGD
11278,FB570,8/26/2019,0.753472222,XNZ,8/26/2019,0.8125,TGD
11279,FB684,8/26/2019,0.753472222,THJ,8/26/2019,0.8125,TGD
11280,FB800,8/26/2019,0.753472222,SHO,8/26/2019,0.822916667,TGD
11336,FB407,8/26/2019,0.756944444,TGD,8/26/2019,0.802083333,AXO
11367,FB2179,8/26/2019,0.756944444,TGD,8/26/2019,0.815972222,HOM
11398,FB685,8/26/2019,0.760416667,TGD,8/26/2019,0.819444444,THJ
11429,FB578,8/26/2019,0.763888889,NOU,8/26/2019,0.840277778,HOM
11460,FB495,8/26/2019,0.767361111,TGD,8/26/2019,0.819444444,GKS
11491,FB266,8/26/2019,0.767361111,FBX,8/26/2019,0.840277778,TGD
11522,FB387,8/26/2019,0.767361111,TGD,8/26/2019,0.822916667,YKJ
11577,FB76,8/26/2019,0.770833333,NOU,8/26/2019,0.836805556,TGD
11578,FB298,8/26/2019,0.770833333,OOJ,8/26/2019,0.829861111,TGD
11614,FB380,8/26/2019,0.774305556,NOU,8/26/2019,0.854166667,SXJ
11670,FB458,8/26/2019,0.774305556,TUK,8/26/2019,0.847222222,TGD
11671,FB758,8/26/2019,0.774305556,XMQ,8/26/2019,0.826388889,TGD
11707,FB779,8/26/2019,0.777777778,HOM,8/26/2019,0.850694444,NOU
11736,FB1718,8/26/2019,0.78125,NOU,8/26/2019,0.871527778,HOM
11768,FB670,8/26/2019,0.78125,GKU,8/26/2019,0.861111111,TGD
11813,FB1272,8/26/2019,0.784722222,NOU,8/26/2019,0.868055556,THJ
11844,FB617,8/26/2019,0.784722222,TGD,8/26/2019,0.850694444,XMH
11885,FB740,8/26/2019,0.788194444,UDJ,8/26/2019,0.847222222,HOM
11912,FB649,8/26/2019,0.788194444,TGD,8/26/2019,0.861111111,XMJ
11941,FB569,8/26/2019,0.788194444,TGD,8/26/2019,0.84375,XNZ
11997,FB269,8/26/2019,0.791666667,TGD,8/26/2019,0.868055556,FBX
11998,FB447,8/26/2019,0.791666667,GKS,8/26/2019,0.850694444,FBX
12033,FB39,8/26/2019,0.791666667,TGD,8/26/2019,0.84375,HOM
12064,FB77,8/26/2019,0.791666667,TGD,8/26/2019,0.857638889,NOU
12095,FB38,8/26/2019,0.791666667,HOM,8/26/2019,0.84375,TGD
12118,FB699,8/26/2019,0.798611111,TGD,8/26/2019,0.864583333,BCJ
12178,FB268,8/26/2019,0.798611111,FBX,8/26/2019,0.875,TGD
12179,FB476,8/26/2019,0.798611111,SXA,8/26/2019,0.902777778,TGD
12215,FB629,8/26/2019,0.798611111,TGD,8/26/2019,0.868055556,XSJ
12257,FB430,8/26/2019,0.802083333,FBX,8/26/2019,0.857638889,HOM
12313,FB630,8/26/2019,0.802083333,XSJ,8/26/2019,0.878472222,TGD
12314,FB686,8/26/2019,0.802083333,THJ,8/26/2019,0.861111111,TGD
12350,FB41,8/26/2019,0.805555556,TGD,8/26/2019,0.857638889,HOM
12381,FB299,8/26/2019,0.805555556,TGD,8/26/2019,0.857638889,OOJ
12412,FB799,8/26/2019,0.805555556,TGD,8/26/2019,0.871527778,SHO
12452,FB669,8/26/2019,0.809027778,TGD,8/26/2019,0.885416667,GKU
12494,FB271,8/26/2019,0.8125,TGD,8/26/2019,0.888888889,FBX
12515,FB717,8/26/2019,0.8125,GKS,8/26/2019,0.881944444,NOU
12571,FB78,8/26/2019,0.8125,NOU,8/26/2019,0.878472222,TGD
12572,FB598,8/26/2019,0.8125,MYJ,8/26/2019,0.878472222,TGD
12608,FB1709,8/26/2019,0.815972222,HOM,8/26/2019,0.868055556,FBX
12664,FB540,8/26/2019,0.815972222,OAX,8/26/2019,0.871527778,TGD
12665,FB640,8/26/2019,0.815972222,HWX,8/26/2019,0.885416667,TGD
12701,FB687,8/26/2019,0.815972222,TGD,8/26/2019,0.875,THJ
12732,FB599,8/26/2019,0.819444444,TGD,8/26/2019,0.878472222,MYJ
12759,FB270,8/26/2019,0.819444444,FBX,8/26/2019,0.892361111,TGD
12790,FB739,8/26/2019,0.819444444,HOM,8/26/2019,0.871527778,UDJ
12821,FB529,8/26/2019,0.819444444,HOM,8/26/2019,0.868055556,XMJ
12852,FB273,8/26/2019,0.822916667,TGD,8/26/2019,0.902777778,FBX
12897,FB558,8/26/2019,0.822916667,TXD,8/26/2019,0.881944444,TGD
12929,FB321,8/26/2019,0.829861111,TGD,8/26/2019,0.868055556,OSY
12971,FB79,8/26/2019,0.833333333,TGD,8/26/2019,0.899305556,NOU
13002,FB539,8/26/2019,0.833333333,TGD,8/26/2019,0.888888889,OAX
13033,FB479,8/26/2019,0.833333333,TGD,8/26/2019,0.9375,SXA
13064,FB410,8/26/2019,0.833333333,AXO,8/26/2019,0.881944444,TGD
13120,FB618,8/26/2019,0.836805556,XMH,8/26/2019,0.90625,TGD
13121,FB660,8/26/2019,0.836805556,SXJ,8/26/2019,0.892361111,TGD
13156,FB389,8/26/2019,0.836805556,TGD,8/26/2019,0.892361111,YKJ
13187,FB449,8/26/2019,0.840277778,GKS,8/26/2019,0.899305556,FBX
13218,FB659,8/26/2019,0.840277778,TGD,8/26/2019,0.895833333,SXJ
13249,FB415,8/26/2019,0.84375,TGD,8/26/2019,0.895833333,HOM
13270,FB639,8/26/2019,0.84375,TGD,8/26/2019,0.909722222,HWX
13301,FB399,8/26/2019,0.84375,TGD,8/26/2019,0.885416667,UYS
13332,FB409,8/26/2019,0.847222222,TGD,8/26/2019,0.892361111,AXO
13388,FB40,8/26/2019,0.847222222,HOM,8/26/2019,0.899305556,TGD
13389,FB688,8/26/2019,0.847222222,THJ,8/26/2019,0.909722222,TGD
13440,FB390,8/26/2019,0.850694444,YKJ,8/26/2019,0.913194444,TGD
13441,FB650,8/26/2019,0.850694444,XMJ,8/26/2019,0.930555556,TGD
13477,FB97,8/26/2019,0.854166667,TGD,8/26/2019,0.909722222,HOM
13508,FB82,8/26/2019,0.854166667,NOU,8/26/2019,0.923611111,TGD
13539,FB689,8/26/2019,0.854166667,TGD,8/26/2019,0.913194444,THJ
13569,FB81,8/26/2019,0.861111111,TGD,8/26/2019,0.927083333,NOU
13590,FB272,8/26/2019,0.864583333,FBX,8/26/2019,0.9375,TGD
13641,FB478,8/26/2019,0.868055556,SXA,8/26/2019,0.96875,TGD
13672,FB416,8/26/2019,0.871527778,HOM,8/26/2019,0.930555556,TGD
13703,FB99,8/26/2019,0.875,TGD,8/26/2019,0.930555556,HOM
13736,FB8563,8/26/2019,0.875,TGD,8/26/2019,0.961805556,XXJ
13780,FB98,8/26/2019,0.881944444,HOM,8/26/2019,0.9375,TGD
13781,FB274,8/26/2019,0.881944444,FBX,8/26/2019,0.958333333,TGD
13814,FB84,8/26/2019,0.892361111,NOU,8/26/2019,0.958333333,TGD
13886,FB100,8/26/2019,0.899305556,HOM,8/26/2019,0.951388889,TGD
13887,FB690,8/26/2019,0.899305556,THJ,8/26/2019,0.958333333,TGD
13913,FB988,8/26/2019,0.909722222,NOU,8/26/2019,0.979166667,TGD
13944,FB999,8/26/2019,0.954861111,TGD,8/27/2019,0.0659722222,SXA
19,FB8559,8/27/2019,0.00347222222,HOM,8/27/2019,0.0868055556,SXA
42,FB8567,8/27/2019,0.0243055556,XXJ,8/27/2019,0.100694444,SXA
69,FB1000,8/27/2019,0.149305556,SXA,8/27/2019,0.246527778,TGD
92,FB8558,8/27/2019,0.201388889,SXA,8/27/2019,0.291666667,TGD
123,FB89,8/27/2019,0.256944444,TGD,8/27/2019,0.375,HUK
154,FB239,8/27/2019,0.267361111,TGD,8/27/2019,0.34375,FBX
211,FB411,8/27/2019,0.267361111,TGD,8/27/2019,0.315972222,HOM
212,FB985,8/27/2019,0.267361111,TGD,8/27/2019,0.3125,HOM
239,FB8560,8/27/2019,0.274305556,SXA,8/27/2019,0.354166667,HOM
270,FB293,8/27/2019,0.277777778,TGD,8/27/2019,0.329861111,OOJ
301,FB993,8/27/2019,0.277777778,TGD,8/27/2019,0.378472222,SXA
332,FB619,8/27/2019,0.28125,TGD,8/27/2019,0.354166667,XSJ
361,FB381,8/27/2019,0.284722222,TGD,8/27/2019,0.336805556,YKJ
394,FB393,8/27/2019,0.288194444,TGD,8/27/2019,0.329861111,UYS
425,FB13,8/27/2019,0.291666667,TGD,8/27/2019,0.336805556,HOM
456,FB51,8/27/2019,0.291666667,TGD,8/27/2019,0.354166667,NOU
513,FB94,8/27/2019,0.291666667,HOM,8/27/2019,0.340277778,TGD
514,FB240,8/27/2019,0.291666667,FBX,8/27/2019,0.361111111,TGD
549,FB671,8/27/2019,0.291666667,TGD,8/27/2019,0.350694444,THJ
580,FB1200,8/27/2019,0.295138889,SXA,8/27/2019,0.361111111,FBX
663,FB292,8/27/2019,0.295138889,OOJ,8/27/2019,0.347222222,TGD
664,FB412,8/27/2019,0.295138889,HOM,8/27/2019,0.347222222,TGD
665,FB986,8/27/2019,0.295138889,HOM,8/27/2019,0.34375,TGD
693,FB93,8/27/2019,0.298611111,TGD,8/27/2019,0.350694444,HOM
722,FB583,8/27/2019,0.298611111,TGD,8/27/2019,0.357638889,MYJ
805,FB312,8/27/2019,0.298611111,OSY,8/27/2019,0.34375,TGD
806,FB394,8/27/2019,0.298611111,UYS,8/27/2019,0.34375,TGD
807,FB652,8/27/2019,0.298611111,SXJ,8/27/2019,0.350694444,TGD
846,FB541,8/27/2019,0.298611111,HOM,8/27/2019,0.347222222,XSJ
877,FB382,8/27/2019,0.305555556,YKJ,8/27/2019,0.361111111,TGD
908,FB241,8/27/2019,0.309027778,TGD,8/27/2019,0.385416667,FBX
939,FB651,8/27/2019,0.309027778,TGD,8/27/2019,0.361111111,SXJ
970,FB582,8/27/2019,0.309027778,MYJ,8/27/2019,0.371527778,TGD
1001,FB451,8/27/2019,0.309027778,TGD,8/27/2019,0.385416667,TUK
1032,FB432,8/27/2019,0.3125,FBX,8/27/2019,0.364583333,GKS
1063,FB1891,8/27/2019,0.3125,TGD,8/27/2019,0.350694444,TAN
1146,FB14,8/27/2019,0.3125,HOM,8/27/2019,0.364583333,TGD
1147,FB50,8/27/2019,0.3125,NOU,8/27/2019,0.378472222,TGD
1148,FB402,8/27/2019,0.3125,AXO,8/27/2019,0.357638889,TGD
1198,FB522,8/27/2019,0.315972222,XMJ,8/27/2019,0.361111111,HOM
1234,FB463,8/27/2019,0.315972222,TGD,8/27/2019,0.420138889,SXA
1369,FB532,8/27/2019,0.315972222,OAX,8/27/2019,0.371527778,TGD
1370,FB562,8/27/2019,0.315972222,XNZ,8/27/2019,0.371527778,TGD
1371,FB632,8/27/2019,0.315972222,HWX,8/27/2019,0.381944444,TGD
1372,FB672,8/27/2019,0.315972222,THJ,8/27/2019,0.375,TGD
1373,FB792,8/27/2019,0.315972222,SHO,8/27/2019,0.381944444,TGD
1420,FB601,8/27/2019,0.315972222,TGD,8/27/2019,0.385416667,XMH
1477,FB492,8/27/2019,0.319444444,GKS,8/27/2019,0.371527778,TGD
1478,FB692,8/27/2019,0.319444444,BCJ,8/27/2019,0.388888889,TGD
1513,FB531,8/27/2019,0.322916667,TGD,8/27/2019,0.375,OAX
1544,FB401,8/27/2019,0.326388889,TGD,8/27/2019,0.371527778,AXO
1575,FB732,8/27/2019,0.326388889,UDJ,8/27/2019,0.381944444,HOM
1606,FB2176,8/27/2019,0.326388889,HOM,8/27/2019,0.381944444,TGD
1637,FB313,8/27/2019,0.329861111,TGD,8/27/2019,0.368055556,OSY
1668,FB421,8/27/2019,0.333333333,HOM,8/27/2019,0.385416667,FBX
1725,FB15,8/27/2019,0.333333333,TGD,8/27/2019,0.378472222,HOM
1726,FB1702,8/27/2019,0.333333333,FBX,8/27/2019,0.378472222,HOM
1787,FB53,8/27/2019,0.333333333,TGD,8/27/2019,0.395833333,NOU
1788,FB1271,8/27/2019,0.333333333,THJ,8/27/2019,0.416666667,NOU
1823,FB1731,8/27/2019,0.333333333,HOM,8/27/2019,0.416666667,SXA
1932,FB16,8/27/2019,0.333333333,HOM,8/27/2019,0.385416667,TGD
1933,FB242,8/27/2019,0.333333333,FBX,8/27/2019,0.40625,TGD
1934,FB460,8/27/2019,0.333333333,SXA,8/27/2019,0.434027778,TGD
1935,FB620,8/27/2019,0.333333333,XSJ,8/27/2019,0.40625,TGD
1978,FB602,8/27/2019,0.336805556,XMH,8/27/2019,0.40625,TGD
2009,FB731,8/27/2019,0.336805556,HOM,8/27/2019,0.388888889,UDJ
2050,FB96,8/27/2019,0.340277778,HOM,8/27/2019,0.392361111,TGD
2071,FB561,8/27/2019,0.340277778,TGD,8/27/2019,0.399305556,XNZ
2102,FB661,8/27/2019,0.34375,TGD,8/27/2019,0.416666667,GKU
2143,FB763,8/27/2019,0.34375,HOM,8/27/2019,0.430555556,SXA
2174,FB662,8/27/2019,0.34375,GKU,8/27/2019,0.420138889,TGD
2195,FB673,8/27/2019,0.34375,TGD,8/27/2019,0.402777778,THJ
2236,FB641,8/27/2019,0.347222222,TGD,8/27/2019,0.416666667,XMJ
2267,FB577,8/27/2019,0.350694444,HOM,8/27/2019,0.430555556,NOU
2298,FB642,8/27/2019,0.350694444,XMJ,8/27/2019,0.420138889,TGD
2329,FB243,8/27/2019,0.354166667,TGD,8/27/2019,0.427083333,FBX
2360,FB52,8/27/2019,0.354166667,NOU,8/27/2019,0.420138889,TGD
2391,FB467,8/27/2019,0.357638889,TGD,8/27/2019,0.465277778,SXA
2422,FB396,8/27/2019,0.357638889,UYS,8/27/2019,0.402777778,TGD
2443,FB751,8/27/2019,0.357638889,TGD,8/27/2019,0.399305556,XMQ
2474,FB1747,8/27/2019,0.361111111,HOM,8/27/2019,0.461805556,HUK
2505,FB771,8/27/2019,0.361111111,HOM,8/27/2019,0.4375,NOU
2536,FB301,8/27/2019,0.361111111,GKS,8/27/2019,0.454861111,SXA
2577,FB1203,8/27/2019,0.364583333,FBX,8/27/2019,0.4375,SXA
2630,FB294,8/27/2019,0.364583333,OOJ,8/27/2019,0.416666667,TGD
2631,FB384,8/27/2019,0.364583333,YKJ,8/27/2019,0.420138889,TGD
2656,FB281,8/27/2019,0.368055556,TGD,8/27/2019,0.420138889,OXU
2687,FB747,8/27/2019,0.371527778,TGD,8/27/2019,0.409722222,GOQ
2718,FB787,8/27/2019,0.371527778,TGD,8/27/2019,0.420138889,SGJ
2749,FB621,8/27/2019,0.371527778,TGD,8/27/2019,0.444444444,XSJ
2780,FB245,8/27/2019,0.375,TGD,8/27/2019,0.447916667,FBX
2811,FB17,8/27/2019,0.375,TGD,8/27/2019,0.423611111,HOM
2842,FB55,8/27/2019,0.375,TGD,8/27/2019,0.440972222,NOU
2925,FB18,8/27/2019,0.375,HOM,8/27/2019,0.423611111,TGD
2926,FB244,8/27/2019,0.375,FBX,8/27/2019,0.447916667,TGD
2927,FB1892,8/27/2019,0.375,TAN,8/27/2019,0.413194444,TGD
2986,FB544,8/27/2019,0.378472222,XSJ,8/27/2019,0.427083333,HOM
3017,FB674,8/27/2019,0.378472222,THJ,8/27/2019,0.434027778,TGD
3048,FB434,8/27/2019,0.381944444,FBX,8/27/2019,0.434027778,GKS
3069,FB622,8/27/2019,0.381944444,XSJ,8/27/2019,0.454861111,TGD
3100,FB1795,8/27/2019,0.385416667,HOM,8/27/2019,0.472222222,MMC
3151,FB523,8/27/2019,0.385416667,HOM,8/27/2019,0.434027778,XMJ
3182,FB995,8/27/2019,0.388888889,TGD,8/27/2019,0.496527778,SXA
3213,FB654,8/27/2019,0.388888889,SXJ,8/27/2019,0.444444444,TGD
3244,FB675,8/27/2019,0.388888889,TGD,8/27/2019,0.447916667,THJ
3285,FB246,8/27/2019,0.392361111,FBX,8/27/2019,0.465277778,TGD
3316,FB57,8/27/2019,0.395833333,TGD,8/27/2019,0.461805556,NOU
3363,FB54,8/27/2019,0.395833333,NOU,8/27/2019,0.461805556,TGD
3364,FB584,8/27/2019,0.395833333,MYJ,8/27/2019,0.458333333,TGD
3425,FB316,8/27/2019,0.399305556,OSY,8/27/2019,0.447916667,TGD
3426,FB404,8/27/2019,0.399305556,AXO,8/27/2019,0.447916667,TGD
3460,FB383,8/27/2019,0.399305556,TGD,8/27/2019,0.454861111,YKJ
3491,FB585,8/27/2019,0.402777778,TGD,8/27/2019,0.461805556,MYJ
3522,FB533,8/27/2019,0.402777778,TGD,8/27/2019,0.454861111,OAX
3553,FB315,8/27/2019,0.402777778,TGD,8/27/2019,0.444444444,OSY
3585,FB703,8/27/2019,0.40625,GKS,8/27/2019,0.479166667,NOU
3616,FB534,8/27/2019,0.40625,OAX,8/27/2019,0.461805556,TGD
3647,FB247,8/27/2019,0.409722222,TGD,8/27/2019,0.482638889,FBX
3678,FB994,8/27/2019,0.409722222,SXA,8/27/2019,0.517361111,TGD
3709,FB981,8/27/2019,0.409722222,TGD,8/27/2019,0.486111111,TUK
3743,FB604,8/27/2019,0.413194444,XMH,8/27/2019,0.482638889,TGD
3774,FB735,8/27/2019,0.413194444,HOM,8/27/2019,0.465277778,UDJ
3824,FB19,8/27/2019,0.416666667,TGD,8/27/2019,0.461805556,HOM
3825,FB734,8/27/2019,0.416666667,UDJ,8/27/2019,0.472222222,HOM
3860,FB59,8/27/2019,0.416666667,TGD,8/27/2019,0.482638889,NOU
3891,FB1205,8/27/2019,0.416666667,FBX,8/27/2019,0.486111111,SXA
3948,FB20,8/27/2019,0.416666667,HOM,8/27/2019,0.46875,TGD
3949,FB454,8/27/2019,0.416666667,TUK,8/27/2019,0.489583333,TGD
3984,FB643,8/27/2019,0.416666667,TGD,8/27/2019,0.486111111,XMJ
4015,FB793,8/27/2019,0.423611111,TGD,8/27/2019,0.489583333,SHO
4045,FB248,8/27/2019,0.423611111,FBX,8/27/2019,0.496527778,TGD
4065,FB564,8/27/2019,0.427083333,XNZ,8/27/2019,0.482638889,TGD
4096,FB553,8/27/2019,0.427083333,TGD,8/27/2019,0.482638889,TXD
4132,FB2153,8/27/2019,0.430555556,TGD,8/27/2019,0.503472222,NOU
4163,FB653,8/27/2019,0.430555556,TGD,8/27/2019,0.482638889,SXJ
4195,FB754,8/27/2019,0.430555556,XMQ,8/27/2019,0.482638889,TGD
4226,FB676,8/27/2019,0.434027778,THJ,8/27/2019,0.493055556,TGD
4257,FB1605,8/27/2019,0.434027778,HOM,8/27/2019,0.465277778,XNZ
4284,FB249,8/27/2019,0.4375,TGD,8/27/2019,0.513888889,FBX
4335,FB56,8/27/2019,0.4375,NOU,8/27/2019,0.503472222,TGD
4364,FB571,8/27/2019,0.4375,TGD,8/27/2019,0.513888889,WXJ
4394,FB753,8/27/2019,0.4375,TGD,8/27/2019,0.479166667,XMQ
4425,FB1734,8/27/2019,0.444444444,SXA,8/27/2019,0.53125,HOM
4456,FB748,8/27/2019,0.444444444,GOQ,8/27/2019,0.489583333,TGD
4487,FB693,8/27/2019,0.447916667,TGD,8/27/2019,0.513888889,BCJ
4518,FB575,8/27/2019,0.447916667,TGD,8/27/2019,0.510416667,HWJ
4549,FB469,8/27/2019,0.447916667,TGD,8/27/2019,0.555555556,SXA
4580,FB644,8/27/2019,0.447916667,XMJ,8/27/2019,0.520833333,TGD
4611,FB677,8/27/2019,0.447916667,TGD,8/27/2019,0.506944444,THJ
4642,FB1693,8/27/2019,0.451388889,NOU,8/27/2019,0.600694444,SXA
4699,FB282,8/27/2019,0.451388889,OXU,8/27/2019,0.503472222,TGD
4700,FB664,8/27/2019,0.451388889,GKU,8/27/2019,0.527777778,TGD
4751,FB462,8/27/2019,0.454861111,SXA,8/27/2019,0.5625,TGD
4752,FB788,8/27/2019,0.454861111,SGJ,8/27/2019,0.510416667,TGD
4787,FB663,8/27/2019,0.458333333,TGD,8/27/2019,0.53125,GKU
4818,FB21,8/27/2019,0.458333333,TGD,8/27/2019,0.503472222,HOM
4849,FB61,8/27/2019,0.458333333,TGD,8/27/2019,0.527777778,NOU
4880,FB765,8/27/2019,0.458333333,HOM,8/27/2019,0.545138889,SXA
4911,FB22,8/27/2019,0.458333333,HOM,8/27/2019,0.510416667,TGD
4932,FB774,8/27/2019,0.461805556,NOU,8/27/2019,0.538194444,HOM
4963,FB1867,8/27/2019,0.461805556,XMJ,8/27/2019,0.527777778,SXA
4983,FB1206,8/27/2019,0.465277778,SXA,8/27/2019,0.538194444,FBX
5012,FB764,8/27/2019,0.465277778,SXA,8/27/2019,0.548611111,HOM
5043,FB395,8/27/2019,0.465277778,TGD,8/27/2019,0.506944444,UYS
5095,FB250,8/27/2019,0.472222222,FBX,8/27/2019,0.545138889,TGD
5126,FB1861,8/27/2019,0.475694444,THJ,8/27/2019,0.555555556,SXA
5157,FB624,8/27/2019,0.475694444,XSJ,8/27/2019,0.548611111,TGD
5188,FB741,8/27/2019,0.475694444,TGD,8/27/2019,0.541666667,XBT
5219,FB563,8/27/2019,0.475694444,TGD,8/27/2019,0.534722222,XNZ
5250,FB251,8/27/2019,0.479166667,TGD,8/27/2019,0.555555556,FBX
5317,FB1181,8/27/2019,0.479166667,OSY,8/27/2019,0.538194444,NOU
5348,FB58,8/27/2019,0.479166667,NOU,8/27/2019,0.545138889,TGD
5363,FB289,8/27/2019,0.482638889,FBX,8/27/2019,0.583333333,NOU
5394,FB471,8/27/2019,0.482638889,TGD,8/27/2019,0.59375,SXA
5433,FB2158,8/27/2019,0.486111111,SXA,8/27/2019,0.600694444,TGD
5490,FB1606,8/27/2019,0.489583333,XNZ,8/27/2019,0.520833333,HOM
5491,FB1748,8/27/2019,0.489583333,HUK,8/27/2019,0.59375,HOM
5522,FB1621,8/27/2019,0.489583333,OAX,8/27/2019,0.572916667,SXA
5553,FB1142,8/27/2019,0.493055556,NOU,8/27/2019,0.569444444,HOM
5585,FB590,8/27/2019,0.493055556,MYJ,8/27/2019,0.555555556,TGD
5618,FB91,8/27/2019,0.496527778,TGD,8/27/2019,0.614583333,HUK
5649,FB775,8/27/2019,0.496527778,HOM,8/27/2019,0.576388889,NOU
5680,FB1863,8/27/2019,0.496527778,UDJ,8/27/2019,0.618055556,SXA
5711,FB623,8/27/2019,0.496527778,TGD,8/27/2019,0.569444444,XSJ
5768,FB23,8/27/2019,0.5,TGD,8/27/2019,0.545138889,HOM
5769,FB1796,8/27/2019,0.5,MMC,8/27/2019,0.600694444,HOM
5804,FB635,8/27/2019,0.5,TGD,8/27/2019,0.565972222,HWX
5835,FB87,8/27/2019,0.5,TGD,8/27/2019,0.618055556,MMY
5866,FB63,8/27/2019,0.5,TGD,8/27/2019,0.565972222,NOU
5916,FB24,8/27/2019,0.5,HOM,8/27/2019,0.552083333,TGD
5917,FB464,8/27/2019,0.5,SXA,8/27/2019,0.607638889,TGD
5952,FB535,8/27/2019,0.503472222,TGD,8/27/2019,0.559027778,OAX
5983,FB706,8/27/2019,0.506944444,NOU,8/27/2019,0.579861111,GKS
6014,FB1173,8/27/2019,0.506944444,XMQ,8/27/2019,0.569444444,NOU
6045,FB1893,8/27/2019,0.510416667,TGD,8/27/2019,0.548611111,TAN
