员工号,航段次序,航班号,出发日期,出发时间,出发机场,到达日期,到达时间,到达机场,实际资格
B0015,49,11163,FB657,8/9/2019,0.753472222,TGD,8/9/2019,0.805555556,C
B0063,49,11163,FB657,8/9/2019,0.753472222,TGD,8/9/2019,0.805555556,F
B0015,50,253,FB293,8/10/2019,0.277777778,TGD,8/10/2019,0.329861111,C
B0063,50,253,FB293,8/10/2019,0.277777778,TGD,8/10/2019,0.329861111,F
B0015,51,3630,FB247,8/10/2019,0.409722222,TGD,8/10/2019,0.482638889,C
B0063,51,3630,FB247,8/10/2019,0.409722222,TGD,8/10/2019,0.482638889,F
B0015,52,6781,FB573,8/10/2019,0.541666667,TGD,8/10/2019,0.618055556,C
B0063,52,6781,FB573,8/10/2019,0.541666667,TGD,8/10/2019,0.618055556,F
B0015,53,8359,FB258,8/10/2019,0.628472222,FBX,8/10/2019,0.704861111,C
B0063,53,8359,FB258,8/10/2019,0.628472222,FBX,8/10/2019,0.704861111,F
B0015,54,10152,FB4876,8/10/2019,0.711805556,XBT,8/10/2019,0.743055556,C
B0063,54,10152,FB4876,8/10/2019,0.711805556,XBT,8/10/2019,0.743055556,F
B0015,55,12836,FB273,8/10/2019,0.822916667,TGD,8/10/2019,0.902777778,C
B0063,55,12836,FB273,8/10/2019,0.822916667,TGD,8/10/2019,0.902777778,F
B0015,56,254,FB293,8/11/2019,0.277777778,TGD,8/11/2019,0.329861111,C
B0063,56,254,FB293,8/11/2019,0.277777778,TGD,8/11/2019,0.329861111,F
B0015,57,3631,FB247,8/11/2019,0.409722222,TGD,8/11/2019,0.482638889,C
B0063,57,3631,FB247,8/11/2019,0.409722222,TGD,8/11/2019,0.482638889,F
B0015,58,6782,FB573,8/11/2019,0.541666667,TGD,8/11/2019,0.618055556,C
B0063,58,6782,FB573,8/11/2019,0.541666667,TGD,8/11/2019,0.618055556,F
B0015,59,8360,FB258,8/11/2019,0.628472222,FBX,8/11/2019,0.704861111,C
B0063,59,8360,FB258,8/11/2019,0.628472222,FBX,8/11/2019,0.704861111,F
B0015,60,10153,FB4876,8/11/2019,0.711805556,XBT,8/11/2019,0.743055556,C
B0063,60,10153,FB4876,8/11/2019,0.711805556,XBT,8/11/2019,0.743055556,F
B0015,61,12634,FB540,8/11/2019,0.815972222,OAX,8/11/2019,0.871527778,C
B0063,61,12634,FB540,8/11/2019,0.815972222,OAX,8/11/2019,0.871527778,F
B0015,62,255,FB293,8/12/2019,0.277777778,TGD,8/12/2019,0.329861111,C
B0063,62,255,FB293,8/12/2019,0.277777778,TGD,8/12/2019,0.329861111,F
B0015,63,3632,FB247,8/12/2019,0.409722222,TGD,8/12/2019,0.482638889,C
B0063,63,3632,FB247,8/12/2019,0.409722222,TGD,8/12/2019,0.482638889,F
B0015,64,6783,FB573,8/12/2019,0.541666667,TGD,8/12/2019,0.618055556,C
B0063,64,6783,FB573,8/12/2019,0.541666667,TGD,8/12/2019,0.618055556,F
B0016,1,2448,FB1747,8/1/2019,0.361111111,HOM,8/1/2019,0.461805556,C
B0064,1,2448,FB1747,8/1/2019,0.361111111,HOM,8/1/2019,0.461805556,F
B0016,2,5276,FB1181,8/1/2019,0.479166667,OSY,8/1/2019,0.538194444,C
B0064,2,5276,FB1181,8/1/2019,0.479166667,OSY,8/1/2019,0.538194444,F
B0016,3,7220,FB1182,8/1/2019,0.572916667,NOU,8/1/2019,0.635416667,C
B0064,3,7220,FB1182,8/1/2019,0.572916667,NOU,8/1/2019,0.635416667,F
B0016,4,9496,FB263,8/1/2019,0.684027778,TGD,8/1/2019,0.760416667,C
B0064,4,9496,FB263,8/1/2019,0.684027778,TGD,8/1/2019,0.760416667,F
B0016,5,11860,FB740,8/1/2019,0.788194444,UDJ,8/1/2019,0.847222222,C
B0064,5,11860,FB740,8/1/2019,0.788194444,UDJ,8/1/2019,0.847222222,F
B0016,6,1073,FB402,8/2/2019,0.3125,AXO,8/2/2019,0.357638889,C
B0064,6,1073,FB402,8/2/2019,0.3125,AXO,8/2/2019,0.357638889,F
B0016,7,3866,FB1205,8/2/2019,0.416666667,FBX,8/2/2019,0.486111111,C
B0064,7,3866,FB1205,8/2/2019,0.416666667,FBX,8/2/2019,0.486111111,F
B0016,8,5655,FB1863,8/2/2019,0.496527778,UDJ,8/2/2019,0.618055556,C
B0064,8,5655,FB1863,8/2/2019,0.496527778,UDJ,8/2/2019,0.618055556,F
B0016,9,7759,FB1174,8/2/2019,0.597222222,NOU,8/2/2019,0.663194444,C
B0064,9,7759,FB1174,8/2/2019,0.597222222,NOU,8/2/2019,0.663194444,F
B0016,10,9901,FB265,8/2/2019,0.708333333,TGD,8/2/2019,0.784722222,C
B0064,10,9901,FB265,8/2/2019,0.708333333,TGD,8/2/2019,0.784722222,F
B0016,11,12040,FB77,8/2/2019,0.791666667,TGD,8/2/2019,0.857638889,C
B0064,11,12040,FB77,8/2/2019,0.791666667,TGD,8/2/2019,0.857638889,F
B0016,12,13648,FB416,8/2/2019,0.871527778,HOM,8/2/2019,0.930555556,C
B0064,12,13648,FB416,8/2/2019,0.871527778,HOM,8/2/2019,0.930555556,F
B0016,13,432,FB51,8/3/2019,0.291666667,TGD,8/3/2019,0.354166667,C
B0064,13,432,FB51,8/3/2019,0.291666667,TGD,8/3/2019,0.354166667,F
B0016,14,2663,FB747,8/3/2019,0.371527778,TGD,8/3/2019,0.409722222,C
B0064,14,2663,FB747,8/3/2019,0.371527778,TGD,8/3/2019,0.409722222,F
B0016,15,4713,FB462,8/3/2019,0.454861111,SXA,8/3/2019,0.5625,C
B0064,15,4713,FB462,8/3/2019,0.454861111,SXA,8/3/2019,0.5625,F
B0016,16,6508,FB398,8/3/2019,0.534722222,UYS,8/3/2019,0.579861111,C
B0064,16,6508,FB398,8/3/2019,0.534722222,UYS,8/3/2019,0.579861111,F
B0016,17,9409,FB658,8/3/2019,0.677083333,SXJ,8/3/2019,0.732638889,C
B0064,17,9409,FB658,8/3/2019,0.677083333,SXJ,8/3/2019,0.732638889,F
B0016,18,12678,FB687,8/3/2019,0.815972222,TGD,8/3/2019,0.875,C
B0064,18,12678,FB687,8/3/2019,0.815972222,TGD,8/3/2019,0.875,F
B0016,19,916,FB651,8/4/2019,0.309027778,TGD,8/4/2019,0.361111111,C
B0064,19,916,FB651,8/4/2019,0.309027778,TGD,8/4/2019,0.361111111,F
B0016,20,3468,FB585,8/4/2019,0.402777778,TGD,8/4/2019,0.461805556,C
B0064,20,3468,FB585,8/4/2019,0.402777778,TGD,8/4/2019,0.461805556,F
B0016,21,5445,FB1748,8/4/2019,0.489583333,HUK,8/4/2019,0.59375,C
B0064,21,5445,FB1748,8/4/2019,0.489583333,HUK,8/4/2019,0.59375,F
B0016,22,7939,FB1141,8/4/2019,0.611111111,HOM,8/4/2019,0.690972222,C
B0064,22,7939,FB1141,8/4/2019,0.611111111,HOM,8/4/2019,0.690972222,F
B0016,23,10623,FB264,8/4/2019,0.732638889,FBX,8/4/2019,0.809027778,C
B0064,23,10623,FB264,8/4/2019,0.732638889,FBX,8/4/2019,0.809027778,F
B0016,24,12799,FB529,8/4/2019,0.819444444,HOM,8/4/2019,0.868055556,C
B0064,24,12799,FB529,8/4/2019,0.819444444,HOM,8/4/2019,0.868055556,F
B0016,25,469,FB94,8/5/2019,0.291666667,HOM,8/5/2019,0.340277778,C
B0064,25,469,FB94,8/5/2019,0.291666667,HOM,8/5/2019,0.340277778,F
B0016,26,3129,FB523,8/5/2019,0.385416667,HOM,8/5/2019,0.434027778,C
B0064,26,3129,FB523,8/5/2019,0.385416667,HOM,8/5/2019,0.434027778,F
B0016,27,6417,FB656,8/5/2019,0.524305556,SXJ,8/5/2019,0.579861111,C
B0064,27,6417,FB656,8/5/2019,0.524305556,SXJ,8/5/2019,0.579861111,F
B0016,28,8517,FB697,8/5/2019,0.642361111,TGD,8/5/2019,0.708333333,C
B0064,28,8517,FB697,8/5/2019,0.642361111,TGD,8/5/2019,0.708333333,F
B0016,29,11159,FB657,8/5/2019,0.753472222,TGD,8/5/2019,0.805555556,C
B0064,29,11159,FB657,8/5/2019,0.753472222,TGD,8/5/2019,0.805555556,F
B0016,30,249,FB293,8/6/2019,0.277777778,TGD,8/6/2019,0.329861111,C
B0064,30,249,FB293,8/6/2019,0.277777778,TGD,8/6/2019,0.329861111,F
B0016,31,3626,FB247,8/6/2019,0.409722222,TGD,8/6/2019,0.482638889,C
B0064,31,3626,FB247,8/6/2019,0.409722222,TGD,8/6/2019,0.482638889,F
B0016,32,6683,FB696,8/6/2019,0.541666667,BCJ,8/6/2019,0.611111111,C
B0064,32,6683,FB696,8/6/2019,0.541666667,BCJ,8/6/2019,0.611111111,F
B0016,33,8355,FB258,8/6/2019,0.628472222,FBX,8/6/2019,0.704861111,C
B0064,33,8355,FB258,8/6/2019,0.628472222,FBX,8/6/2019,0.704861111,F
B0016,34,10148,FB4876,8/6/2019,0.711805556,XBT,8/6/2019,0.743055556,C
B0064,34,10148,FB4876,8/6/2019,0.711805556,XBT,8/6/2019,0.743055556,F
B0016,35,12624,FB540,8/6/2019,0.815972222,OAX,8/6/2019,0.871527778,C
B0064,35,12624,FB540,8/6/2019,0.815972222,OAX,8/6/2019,0.871527778,F
B0016,36,171,FB411,8/7/2019,0.267361111,TGD,8/7/2019,0.315972222,C
B0064,36,171,FB411,8/7/2019,0.267361111,TGD,8/7/2019,0.315972222,F
B0016,37,1989,FB731,8/7/2019,0.336805556,HOM,8/7/2019,0.388888889,C
B0064,37,1989,FB731,8/7/2019,0.336805556,HOM,8/7/2019,0.388888889,F
B0016,38,4025,FB248,8/7/2019,0.423611111,FBX,8/7/2019,0.496527778,C
B0064,38,4025,FB248,8/7/2019,0.423611111,FBX,8/7/2019,0.496527778,F
B0016,39,6165,FB252,8/8/2019,0.513888889,FBX,8/8/2019,0.590277778,C
B0064,39,6165,FB252,8/8/2019,0.513888889,FBX,8/8/2019,0.590277778,F
B0016,40,7796,FB626,8/8/2019,0.600694444,XSJ,8/8/2019,0.673611111,C
B0064,40,7796,FB626,8/8/2019,0.600694444,XSJ,8/8/2019,0.673611111,F
B0016,41,11162,FB657,8/8/2019,0.753472222,TGD,8/8/2019,0.805555556,C
B0064,41,11162,FB657,8/8/2019,0.753472222,TGD,8/8/2019,0.805555556,F
B0016,42,13796,FB84,8/8/2019,0.892361111,NOU,8/8/2019,0.958333333,C
B0064,42,13796,FB84,8/8/2019,0.892361111,NOU,8/8/2019,0.958333333,F
B0016,43,438,FB51,8/9/2019,0.291666667,TGD,8/9/2019,0.354166667,C
B0064,43,438,FB51,8/9/2019,0.291666667,TGD,8/9/2019,0.354166667,F
B0016,44,2669,FB747,8/9/2019,0.371527778,TGD,8/9/2019,0.409722222,C
B0064,44,2669,FB747,8/9/2019,0.371527778,TGD,8/9/2019,0.409722222,F
B0016,45,4624,FB1693,8/9/2019,0.451388889,NOU,8/9/2019,0.600694444,C
B0064,45,4624,FB1693,8/9/2019,0.451388889,NOU,8/9/2019,0.600694444,F
B0016,46,6514,FB398,8/9/2019,0.534722222,UYS,8/9/2019,0.579861111,C
B0064,46,6514,FB398,8/9/2019,0.534722222,UYS,8/9/2019,0.579861111,F
B0016,47,9421,FB658,8/9/2019,0.677083333,SXJ,8/9/2019,0.732638889,C
B0064,47,9421,FB658,8/9/2019,0.677083333,SXJ,8/9/2019,0.732638889,F
B0016,48,12804,FB529,8/9/2019,0.819444444,HOM,8/9/2019,0.868055556,C
B0064,48,12804,FB529,8/9/2019,0.819444444,HOM,8/9/2019,0.868055556,F
B0016,49,479,FB94,8/10/2019,0.291666667,HOM,8/10/2019,0.340277778,C
B0064,49,479,FB94,8/10/2019,0.291666667,HOM,8/10/2019,0.340277778,F
B0016,50,3134,FB523,8/10/2019,0.385416667,HOM,8/10/2019,0.434027778,C
B0064,50,3134,FB523,8/10/2019,0.385416667,HOM,8/10/2019,0.434027778,F
B0016,51,6422,FB656,8/10/2019,0.524305556,SXJ,8/10/2019,0.579861111,C
B0064,51,6422,FB656,8/10/2019,0.524305556,SXJ,8/10/2019,0.579861111,F
B0016,52,8522,FB697,8/10/2019,0.642361111,TGD,8/10/2019,0.708333333,C
B0064,52,8522,FB697,8/10/2019,0.642361111,TGD,8/10/2019,0.708333333,F
B0016,53,11164,FB657,8/10/2019,0.753472222,TGD,8/10/2019,0.805555556,C
B0064,53,11164,FB657,8/10/2019,0.753472222,TGD,8/10/2019,0.805555556,F
B0016,54,285,FB993,8/11/2019,0.277777778,TGD,8/11/2019,0.378472222,C
B0064,54,285,FB993,8/11/2019,0.277777778,TGD,8/11/2019,0.378472222,F
B0016,55,3084,FB1795,8/11/2019,0.385416667,HOM,8/11/2019,0.472222222,C
B0064,55,3084,FB1795,8/11/2019,0.385416667,HOM,8/11/2019,0.472222222,F
B0016,56,5664,FB1863,8/11/2019,0.496527778,UDJ,8/11/2019,0.618055556,C
B0064,56,5664,FB1863,8/11/2019,0.496527778,UDJ,8/11/2019,0.618055556,F
B0016,57,7861,FB556,8/11/2019,0.604166667,TXD,8/11/2019,0.663194444,C
B0064,57,7861,FB556,8/11/2019,0.604166667,TXD,8/11/2019,0.663194444,F
B0016,58,9908,FB265,8/11/2019,0.708333333,TGD,8/11/2019,0.784722222,C
B0064,58,9908,FB265,8/11/2019,0.708333333,TGD,8/11/2019,0.784722222,F
B0016,59,12049,FB77,8/11/2019,0.791666667,TGD,8/11/2019,0.857638889,C
B0064,59,12049,FB77,8/11/2019,0.791666667,TGD,8/11/2019,0.857638889,F
B0016,60,13657,FB416,8/11/2019,0.871527778,HOM,8/11/2019,0.930555556,C
B0064,60,13657,FB416,8/11/2019,0.871527778,HOM,8/11/2019,0.930555556,F
B0017,1,2210,FB641,8/1/2019,0.347222222,TGD,8/1/2019,0.416666667,C
B0065,1,2210,FB641,8/1/2019,0.347222222,TGD,8/1/2019,0.416666667,F
B0017,2,4885,FB22,8/1/2019,0.458333333,HOM,8/1/2019,0.510416667,C
B0065,2,4885,FB22,8/1/2019,0.458333333,HOM,8/1/2019,0.510416667,F
B0017,3,7379,FB767,8/1/2019,0.583333333,HOM,8/1/2019,0.670138889,C
B0065,3,7379,FB767,8/1/2019,0.583333333,HOM,8/1/2019,0.670138889,F
B0017,4,9053,FB1170,8/1/2019,0.663194444,SXA,8/1/2019,0.746527778,C
B0065,4,9053,FB1170,8/1/2019,0.663194444,SXA,8/1/2019,0.746527778,F
B0017,5,2851,FB244,8/2/2019,0.375,FBX,8/2/2019,0.447916667,C
B0065,5,2851,FB244,8/2/2019,0.375,FBX,8/2/2019,0.447916667,F
B0017,6,4462,FB693,8/2/2019,0.447916667,TGD,8/2/2019,0.513888889,C
B0065,6,4462,FB693,8/2/2019,0.447916667,TGD,8/2/2019,0.513888889,F
B0017,7,6538,FB473,8/2/2019,0.538194444,TGD,8/2/2019,0.645833333,C
B0065,7,6538,FB473,8/2/2019,0.538194444,TGD,8/2/2019,0.645833333,F
B0017,8,8475,FB1868,8/2/2019,0.635416667,SXA,8/2/2019,0.701388889,C
B0065,8,8475,FB1868,8/2/2019,0.635416667,SXA,8/2/2019,0.701388889,F
B0017,9,6671,FB678,8/3/2019,0.541666667,THJ,8/3/2019,0.600694444,C
B0065,9,6671,FB678,8/3/2019,0.541666667,THJ,8/3/2019,0.600694444,F
B0017,10,8476,FB1868,8/3/2019,0.635416667,SXA,8/3/2019,0.701388889,C
B0065,10,8476,FB1868,8/3/2019,0.635416667,SXA,8/3/2019,0.701388889,F
B0017,11,6674,FB678,8/4/2019,0.541666667,THJ,8/4/2019,0.600694444,C
B0065,11,6674,FB678,8/4/2019,0.541666667,THJ,8/4/2019,0.600694444,F
B0017,12,8477,FB1868,8/4/2019,0.635416667,SXA,8/4/2019,0.701388889,C
B0065,12,8477,FB1868,8/4/2019,0.635416667,SXA,8/4/2019,0.701388889,F
B0017,13,6678,FB678,8/5/2019,0.541666667,THJ,8/5/2019,0.600694444,C
B0065,13,6678,FB678,8/5/2019,0.541666667,THJ,8/5/2019,0.600694444,F
B0017,14,8478,FB1868,8/5/2019,0.635416667,SXA,8/5/2019,0.701388889,C
B0065,14,8478,FB1868,8/5/2019,0.635416667,SXA,8/5/2019,0.701388889,F
B0017,15,6682,FB678,8/6/2019,0.541666667,THJ,8/6/2019,0.600694444,C
B0065,15,6682,FB678,8/6/2019,0.541666667,THJ,8/6/2019,0.600694444,F
B0017,16,8479,FB1868,8/6/2019,0.635416667,SXA,8/6/2019,0.701388889,C
B0065,16,8479,FB1868,8/6/2019,0.635416667,SXA,8/6/2019,0.701388889,F
B0017,17,6686,FB678,8/7/2019,0.541666667,THJ,8/7/2019,0.600694444,C
B0065,17,6686,FB678,8/7/2019,0.541666667,THJ,8/7/2019,0.600694444,F
B0017,18,8480,FB1868,8/7/2019,0.635416667,SXA,8/7/2019,0.701388889,C
B0065,18,8480,FB1868,8/7/2019,0.635416667,SXA,8/7/2019,0.701388889,F
B0017,19,6690,FB678,8/8/2019,0.541666667,THJ,8/8/2019,0.600694444,C
B0065,19,6690,FB678,8/8/2019,0.541666667,THJ,8/8/2019,0.600694444,F
B0017,20,8481,FB1868,8/8/2019,0.635416667,SXA,8/8/2019,0.701388889,C
B0065,20,8481,FB1868,8/8/2019,0.635416667,SXA,8/8/2019,0.701388889,F
B0017,21,6693,FB678,8/9/2019,0.541666667,THJ,8/9/2019,0.600694444,C
B0065,21,6693,FB678,8/9/2019,0.541666667,THJ,8/9/2019,0.600694444,F
B0017,22,8482,FB1868,8/9/2019,0.635416667,SXA,8/9/2019,0.701388889,C
B0065,22,8482,FB1868,8/9/2019,0.635416667,SXA,8/9/2019,0.701388889,F
B0017,23,1443,FB492,8/10/2019,0.319444444,GKS,8/10/2019,0.371527778,C
B0065,23,1443,FB492,8/10/2019,0.319444444,GKS,8/10/2019,0.371527778,F
B0017,24,4051,FB564,8/10/2019,0.427083333,XNZ,8/10/2019,0.482638889,C
B0065,24,4051,FB564,8/10/2019,0.427083333,XNZ,8/10/2019,0.482638889,F
B0017,25,7857,FB66,8/10/2019,0.604166667,NOU,8/10/2019,0.670138889,C
B0065,25,7857,FB66,8/10/2019,0.604166667,NOU,8/10/2019,0.670138889,F
B0017,26,9635,FB756,8/10/2019,0.690972222,XMQ,8/10/2019,0.739583333,C
B0065,26,9635,FB756,8/10/2019,0.690972222,XMQ,8/10/2019,0.739583333,F
B0017,27,11639,FB758,8/10/2019,0.774305556,XMQ,8/10/2019,0.826388889,C
B0065,27,11639,FB758,8/10/2019,0.774305556,XMQ,8/10/2019,0.826388889,F
B0017,28,13756,FB274,8/10/2019,0.881944444,FBX,8/10/2019,0.958333333,C
B0065,28,13756,FB274,8/10/2019,0.881944444,FBX,8/10/2019,0.958333333,F
B0017,29,179,FB411,8/11/2019,0.267361111,TGD,8/11/2019,0.315972222,C
B0065,29,179,FB411,8/11/2019,0.267361111,TGD,8/11/2019,0.315972222,F
B0017,30,2016,FB561,8/11/2019,0.336805556,TGD,8/11/2019,0.395833333,C
B0065,30,2016,FB561,8/11/2019,0.336805556,TGD,8/11/2019,0.395833333,F
B0017,31,3968,FB643,8/11/2019,0.416666667,TGD,8/11/2019,0.486111111,C
B0065,31,3968,FB643,8/11/2019,0.416666667,TGD,8/11/2019,0.486111111,F
B0017,32,6318,FB62,8/11/2019,0.520833333,NOU,8/11/2019,0.586805556,C
B0065,32,6318,FB62,8/11/2019,0.520833333,NOU,8/11/2019,0.586805556,F
B0017,33,8082,FB1102,8/11/2019,0.621527778,OOJ,8/11/2019,0.673611111,C
B0065,33,8082,FB1102,8/11/2019,0.621527778,OOJ,8/11/2019,0.673611111,F
B0017,34,10020,FB72,8/11/2019,0.708333333,NOU,8/11/2019,0.774305556,C
B0065,34,10020,FB72,8/11/2019,0.708333333,NOU,8/11/2019,0.774305556,F
B0017,35,12151,FB476,8/11/2019,0.798611111,SXA,8/11/2019,0.902777778,C
B0065,35,12151,FB476,8/11/2019,0.798611111,SXA,8/11/2019,0.902777778,F
B0017,36,1175,FB502,8/12/2019,0.315972222,XMH,8/12/2019,0.361111111,C
B0065,36,1175,FB502,8/12/2019,0.315972222,XMH,8/12/2019,0.361111111,F
B0018,1,2816,FB55,8/1/2019,0.375,TGD,8/1/2019,0.440972222,C
B0066,1,2816,FB55,8/1/2019,0.375,TGD,8/1/2019,0.440972222,F
B0018,2,4710,FB788,8/1/2019,0.454861111,SGJ,8/1/2019,0.510416667,C
B0066,2,4710,FB788,8/1/2019,0.454861111,SGJ,8/1/2019,0.510416667,F
B0018,3,7120,FB566,8/1/2019,0.565972222,XNZ,8/1/2019,0.621527778,C
B0066,3,7120,FB566,8/1/2019,0.565972222,XNZ,8/1/2019,0.621527778,F
B0018,4,9565,FB70,8/1/2019,0.6875,NOU,8/1/2019,0.753472222,C
B0066,4,9565,FB70,8/1/2019,0.6875,NOU,8/1/2019,0.753472222,F
B0018,5,11528,FB76,8/1/2019,0.770833333,NOU,8/1/2019,0.836805556,C
B0066,5,11528,FB76,8/1/2019,0.770833333,NOU,8/1/2019,0.836805556,F
B0018,6,13514,FB689,8/1/2019,0.854166667,TGD,8/1/2019,0.913194444,C
B0066,6,13514,FB689,8/1/2019,0.854166667,TGD,8/1/2019,0.913194444,F
B0018,7,3291,FB57,8/2/2019,0.395833333,TGD,8/2/2019,0.461805556,C
B0066,7,3291,FB57,8/2/2019,0.395833333,TGD,8/2/2019,0.461805556,F
B0018,8,5686,FB623,8/2/2019,0.496527778,TGD,8/2/2019,0.569444444,C
B0066,8,5686,FB623,8/2/2019,0.496527778,TGD,8/2/2019,0.569444444,F
B0018,9,7349,FB67,8/2/2019,0.583333333,TGD,8/2/2019,0.649305556,C
B0066,9,7349,FB67,8/2/2019,0.583333333,TGD,8/2/2019,0.649305556,F
B0018,10,9756,FB627,8/2/2019,0.697916667,TGD,8/2/2019,0.770833333,C
B0066,10,9756,FB627,8/2/2019,0.697916667,TGD,8/2/2019,0.770833333,F
B0018,11,12739,FB270,8/2/2019,0.819444444,FBX,8/2/2019,0.892361111,C
B0066,11,12739,FB270,8/2/2019,0.819444444,FBX,8/2/2019,0.892361111,F
B0018,12,1520,FB401,8/3/2019,0.326388889,TGD,8/3/2019,0.371527778,C
B0066,12,1520,FB401,8/3/2019,0.326388889,TGD,8/3/2019,0.371527778,F
B0018,13,3719,FB604,8/3/2019,0.413194444,XMH,8/3/2019,0.482638889,C
B0066,13,3719,FB604,8/3/2019,0.413194444,XMH,8/3/2019,0.482638889,F
B0018,14,5625,FB775,8/3/2019,0.496527778,HOM,8/3/2019,0.576388889,C
B0066,14,5625,FB775,8/3/2019,0.496527778,HOM,8/3/2019,0.576388889,F
B0018,15,8724,FB574,8/3/2019,0.649305556,WXJ,8/3/2019,0.729166667,C
B0066,15,8724,FB574,8/3/2019,0.649305556,WXJ,8/3/2019,0.729166667,F
B0018,16,12267,FB630,8/3/2019,0.802083333,XSJ,8/3/2019,0.878472222,C
B0066,16,12267,FB630,8/3/2019,0.802083333,XSJ,8/3/2019,0.878472222,F
B0018,17,13791,FB84,8/3/2019,0.892361111,NOU,8/3/2019,0.958333333,C
B0066,17,13791,FB84,8/3/2019,0.892361111,NOU,8/3/2019,0.958333333,F
B0019,1,3865,FB1205,8/1/2019,0.416666667,FBX,8/1/2019,0.486111111,C
B0067,1,3865,FB1205,8/1/2019,0.416666667,FBX,8/1/2019,0.486111111,F
B0019,2,5558,FB590,8/1/2019,0.493055556,MYJ,8/1/2019,0.555555556,C
B0067,2,5558,FB590,8/1/2019,0.493055556,MYJ,8/1/2019,0.555555556,F
B0019,3,8636,FB68,8/1/2019,0.645833333,NOU,8/1/2019,0.711805556,C
B0067,3,8636,FB68,8/1/2019,0.645833333,NOU,8/1/2019,0.711805556,F
B0019,4,12133,FB476,8/1/2019,0.798611111,SXA,8/1/2019,0.902777778,C
B0067,4,12133,FB476,8/1/2019,0.798611111,SXA,8/1/2019,0.902777778,F
B0019,5,1834,FB460,8/2/2019,0.333333333,SXA,8/2/2019,0.434027778,C
B0067,5,1834,FB460,8/2/2019,0.333333333,SXA,8/2/2019,0.434027778,F
B0019,6,4232,FB1605,8/2/2019,0.434027778,HOM,8/2/2019,0.465277778,C
B0067,6,4232,FB1605,8/2/2019,0.434027778,HOM,8/2/2019,0.465277778,F
B0019,7,6938,FB565,8/2/2019,0.548611111,TGD,8/2/2019,0.607638889,C
B0067,7,6938,FB565,8/2/2019,0.548611111,TGD,8/2/2019,0.607638889,F
B0019,8,8807,FB610,8/2/2019,0.652777778,XMH,8/2/2019,0.722222222,C
B0067,8,8807,FB610,8/2/2019,0.652777778,XMH,8/2/2019,0.722222222,F
B0019,9,11436,FB495,8/2/2019,0.767361111,TGD,8/2/2019,0.819444444,C
B0067,9,11436,FB495,8/2/2019,0.767361111,TGD,8/2/2019,0.819444444,F
B0019,10,13679,FB99,8/2/2019,0.875,TGD,8/2/2019,0.930555556,C
B0067,10,13679,FB99,8/2/2019,0.875,TGD,8/2/2019,0.930555556,F
B0019,11,3,FB8559,8/3/2019,0.00347222222,HOM,8/3/2019,0.0868055556,C
B0067,11,3,FB8559,8/3/2019,0.00347222222,HOM,8/3/2019,0.0868055556,F
B0019,12,525,FB671,8/3/2019,0.291666667,TGD,8/3/2019,0.350694444,C
B0067,12,525,FB671,8/3/2019,0.291666667,TGD,8/3/2019,0.350694444,F
B0019,13,3220,FB675,8/3/2019,0.388888889,TGD,8/3/2019,0.447916667,C
B0067,13,3220,FB675,8/3/2019,0.388888889,TGD,8/3/2019,0.447916667,F
B0019,14,5656,FB1863,8/3/2019,0.496527778,UDJ,8/3/2019,0.618055556,C
B0067,14,5656,FB1863,8/3/2019,0.496527778,UDJ,8/3/2019,0.618055556,F
B0019,15,7760,FB1174,8/3/2019,0.597222222,NOU,8/3/2019,0.663194444,C
B0067,15,7760,FB1174,8/3/2019,0.597222222,NOU,8/3/2019,0.663194444,F
B0019,16,9902,FB265,8/3/2019,0.708333333,TGD,8/3/2019,0.784722222,C
B0067,16,9902,FB265,8/3/2019,0.708333333,TGD,8/3/2019,0.784722222,F
B0020,1,5840,FB63,8/1/2019,0.5,TGD,8/1/2019,0.565972222,C
B0068,1,5840,FB63,8/1/2019,0.5,TGD,8/1/2019,0.565972222,F
B0020,2,7251,FB625,8/1/2019,0.579861111,TGD,8/1/2019,0.649305556,C
B0068,2,7251,FB625,8/1/2019,0.579861111,TGD,8/1/2019,0.649305556,F
B0020,3,9166,FB71,8/1/2019,0.666666667,TGD,8/1/2019,0.729166667,C
B0068,3,9166,FB71,8/1/2019,0.666666667,TGD,8/1/2019,0.729166667,F
B0020,4,10875,FB780,8/1/2019,0.746527778,NOU,8/1/2019,0.822916667,C
B0068,4,10875,FB780,8/1/2019,0.746527778,NOU,8/1/2019,0.822916667,F
B0020,5,162,FB985,8/2/2019,0.267361111,TGD,8/2/2019,0.3125,C
B0068,5,162,FB985,8/2/2019,0.267361111,TGD,8/2/2019,0.3125,F
B0020,6,3054,FB622,8/2/2019,0.381944444,XSJ,8/2/2019,0.454861111,C
B0068,6,3054,FB622,8/2/2019,0.381944444,XSJ,8/2/2019,0.454861111,F
B0020,7,5718,FB23,8/2/2019,0.5,TGD,8/2/2019,0.545138889,C
B0068,7,5718,FB23,8/2/2019,0.5,TGD,8/2/2019,0.545138889,F
B0021,1,3053,FB622,8/1/2019,0.381944444,XSJ,8/1/2019,0.454861111,C
B0069,1,3053,FB622,8/1/2019,0.381944444,XSJ,8/1/2019,0.454861111,F
B0021,2,5716,FB23,8/1/2019,0.5,TGD,8/1/2019,0.545138889,C
B0069,2,5716,FB23,8/1/2019,0.5,TGD,8/1/2019,0.545138889,F
B0021,3,8350,FB258,8/1/2019,0.628472222,FBX,8/1/2019,0.704861111,C
